id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
2529,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),7/22/2024 23:57,05h 23m,7/23/2024 5:20,4.2,699,24
2530,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,07h 21m,7/23/2024 7:20,3.6,550,26
2531,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,05h 26m,7/23/2024 5:25,3.3,499,15
2532,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,05h 01m,7/23/2024 5:00,3.2,570,12
2533,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,05h 01m,7/23/2024 5:00,3,549,23
2534,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,INDHU BUS,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,05h 41m,7/23/2024 5:40,3.4,599,23
2535,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,05h 01m,7/23/2024 5:00,4.1,600,35
2536,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,AR & BCVR Travels,A/C Sleeper (2+1),7/22/2024 23:59,06h 01m,7/23/2024 6:00,3.9,880,15
2537,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,05h 01m,7/23/2024 5:00,4.5,500,11
2538,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,06h 01m,7/23/2024 6:00,3.8,550,13
2539,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,SUVARNAMUKHI TRAVELS,NON A/C Seater (2+3),7/22/2024 22:15,06h 00m,7/23/2024 4:15,1.8,280,2
2540,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),7/22/2024 23:20,07h 00m,7/23/2024 6:20,1.5,399,29
2541,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Sri Vinayaka Travels,NON A/C Sleeper (2+1),7/22/2024 23:45,05h 00m,7/23/2024 4:45,2.9,850,10
2542,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:50,05h 10m,7/23/2024 5:00,2.9,549,20
2543,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:59,05h 01m,7/23/2024 5:00,2.9,549,7
2544,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Maheswari Travels,NON A/C Sleeper (2+1),7/22/2024 23:50,06h 00m,7/23/2024 5:50,3.7,1099,30
2545,Rayachoti to Bangalore,https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Indu Travels,A/C Sleeper (2+1),7/22/2024 23:55,05h 05m,7/23/2024 5:00,2.6,1000,16
2546,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 5984,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:15,05h 30m,7/23/2024 2:45,2.5,467,27
2547,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 4590,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:30,05h 15m,7/23/2024 2:45,0,467,14
2548,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 48020,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:15,04h 54m,7/23/2024 3:09,3.8,467,27
2549,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 5997,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:15,05h 27m,7/23/2024 3:42,4,467,19
2550,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 4584,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:15,05h 04m,7/23/2024 3:19,4,467,12
2551,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 5944,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:25,05h 33m,7/23/2024 3:58,4.1,467,20
2552,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 4588,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:45,05h 04m,7/23/2024 3:49,4,467,15
2553,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 5969,INDRA(A.C. Seater),7/22/2024 22:50,03h 54m,7/23/2024 2:44,3.5,565,30
2554,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 5938,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:05,05h 37m,7/23/2024 4:42,3.8,435,26
2555,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 5987,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:30,05h 30m,7/23/2024 5:00,3.7,435,32
2556,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,TSRTC - 8917,Lahari Non A/C Sleeper Cum Seater,7/22/2024 18:00,07h 15m,7/23/2024 1:15,4.5,369,34
2557,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,TSRTC - 7864,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",7/22/2024 19:45,06h 30m,7/23/2024 2:15,3.4,459,27
2558,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,TSRTC - 6002,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",7/22/2024 21:00,05h 25m,7/23/2024 2:25,3.8,459,31
2559,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,TSRTC - 7462,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",7/22/2024 21:55,04h 55m,7/23/2024 2:50,3.7,439,31
2560,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,JOSH BUS,Non A/C Seater / Sleeper (2+1),7/22/2024 22:45,07h 15m,7/23/2024 6:00,4.6,560,15
2561,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),7/22/2024 23:05,06h 25m,7/23/2024 5:30,4.1,650,25
2562,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,JOSH BUS,Non A/C Seater / Sleeper (2+1),7/22/2024 23:15,06h 45m,7/23/2024 6:00,4.5,560,19
2563,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Raja Buses,A/C Seater/Sleeper (2+1),7/22/2024 23:10,06h 20m,7/23/2024 5:30,4.3,700,23
2564,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Kaveri Travels,A/C Sleeper (2+1),7/22/2024 22:55,06h 05m,7/23/2024 5:00,3.5,790,14
2565,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,V Kaveri Travels,A/C Sleeper (2+1),7/22/2024 22:30,06h 45m,7/23/2024 5:15,3.4,800,17
2566,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:45,06h 45m,7/23/2024 5:30,3.3,560,19
2567,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 22:45,06h 45m,7/23/2024 5:30,3.6,550,23
2568,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,SMKAT Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),7/22/2024 23:30,06h 15m,7/23/2024 5:45,4.6,798,20
2569,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Kamakshi Tours And Travels,NON A/C Sleeper (2+1),7/22/2024 23:15,07h 45m,7/23/2024 7:00,3.6,750,17
2570,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),7/22/2024 23:30,06h 30m,7/23/2024 6:00,3.3,499,20
2571,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:15,06h 45m,7/23/2024 4:00,4.5,700,14
2572,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Raja Buses,NON AC Seater / Sleeper 2+1,7/22/2024 23:00,06h 00m,7/23/2024 5:00,4.3,650,32
2573,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,MVN Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:10,05h 35m,7/23/2024 2:45,4.2,800,14
2574,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 23:00,06h 30m,7/23/2024 5:30,2.7,600,23
2575,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:20,05h 40m,7/23/2024 3:00,3,800,33
2576,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Harikrishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),7/22/2024 22:25,06h 05m,7/23/2024 4:30,3.1,1400,38
2577,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52221,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",7/22/2024 12:00,05h 00m,7/22/2024 17:00,4.2,340,37
2578,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52222,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 12:30,05h 00m,7/22/2024 17:30,3.5,340,33
2579,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52223,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",7/22/2024 13:00,05h 00m,7/22/2024 18:00,4.7,340,37
2580,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52224,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 14:00,05h 00m,7/22/2024 19:00,4.4,340,33
2581,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52225,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",7/22/2024 14:30,05h 00m,7/22/2024 19:30,4.7,340,36
2582,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52854,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",7/22/2024 15:00,05h 10m,7/22/2024 20:10,3.1,307,36
2583,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6677,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",7/22/2024 15:30,05h 00m,7/22/2024 20:30,4.4,340,36
2584,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52858,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",7/22/2024 16:00,05h 10m,7/22/2024 21:10,3.4,307,36
2585,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52229,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",7/22/2024 16:30,05h 00m,7/22/2024 21:30,3.9,340,37
2586,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52219,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",7/22/2024 17:00,05h 00m,7/22/2024 22:00,3.9,307,35
2587,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52846,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",7/22/2024 17:30,05h 00m,7/22/2024 22:30,3.7,307,36
2588,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52227,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 17:45,05h 00m,7/22/2024 22:45,3.4,340,16
2589,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52220,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",7/22/2024 19:00,04h 59m,7/22/2024 23:59,3.7,307,35
2590,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6598,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 19:30,04h 25m,7/22/2024 23:55,2.3,340,25
2591,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6329,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 19:45,05h 30m,7/23/2024 1:15,3.6,340,30
2592,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6586,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 20:00,04h 35m,7/23/2024 0:35,2.1,340,31
2593,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6609,STAR LINER(NON-AC SLEEPER 2+1),7/22/2024 20:30,04h 30m,7/23/2024 1:00,3.7,464,22
2594,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6319,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:00,04h 45m,7/23/2024 1:45,3.4,340,33
2595,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6542,STAR LINER(NON-AC SLEEPER 2+1),7/22/2024 21:00,04h 30m,7/23/2024 1:30,4.4,412,27
2596,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6345,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:15,04h 45m,7/23/2024 2:00,3.9,340,14
2597,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 51501,INDRA(A.C. Seater),7/22/2024 21:15,04h 45m,7/23/2024 2:00,3.7,433,35
2598,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6533,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:30,05h 15m,7/23/2024 2:45,3.9,345,31
2599,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6333,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:30,04h 45m,7/23/2024 2:15,3.9,340,33
2600,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52266,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",7/22/2024 21:30,05h 10m,7/23/2024 2:40,3.6,307,35
2601,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6458,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 21:45,04h 45m,7/23/2024 2:30,5,340,31
2602,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52848,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",7/22/2024 22:00,05h 00m,7/23/2024 3:00,2.2,340,4
2603,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6275,STAR LINER(NON-AC SLEEPER 2+1),7/22/2024 22:00,04h 45m,7/23/2024 2:45,0,464,27
2604,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6626,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:15,04h 25m,7/23/2024 2:40,2.4,346,33
2605,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52850,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:30,05h 00m,7/23/2024 3:30,4.1,340,34
2606,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6355,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:30,04h 45m,7/23/2024 3:15,4.4,340,32
2607,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52968,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",7/22/2024 22:45,05h 15m,7/23/2024 4:00,3.8,307,35
2608,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6313,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 22:45,05h 00m,7/23/2024 3:45,2.9,340,32
2609,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6343,INDRA(A.C. Seater),7/22/2024 23:00,04h 15m,7/23/2024 3:15,3.9,433,33
2610,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6746,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:15,05h 00m,7/23/2024 4:15,4.2,340,10
2611,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 6970,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:30,05h 00m,7/23/2024 4:30,3.9,340,31
2612,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52268,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",7/22/2024 23:45,05h 15m,7/23/2024 5:00,4.2,307,9
2613,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,APSRTC - 52976,Super Luxury (Non AC Seater 2+2 Push Back),7/22/2024 23:59,05h 01m,7/23/2024 5:00,4.7,340,34
2614,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),7/22/2024 17:45,05h 50m,7/22/2024 23:35,4.6,399,36
2615,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,IntrCity SmartBus,AC Sleeper (2+1),7/22/2024 18:20,06h 00m,7/23/2024 0:20,4.7,932,21
2616,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Sugama Tourist,NON A/C Sleeper (2+1),7/22/2024 22:45,04h 15m,7/23/2024 3:00,4.7,650,22
2617,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,IntrCity SmartBus,A/C Sleeper (2+1),7/22/2024 18:00,06h 05m,7/23/2024 0:05,4,765,28
2618,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),7/22/2024 18:45,05h 25m,7/23/2024 0:10,4.9,510,25
2619,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),7/22/2024 3:10,03h 50m,7/23/2024 7:00,3.6,800,46
2620,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,IntrCity SmartBus,A/C Seater / Sleeper (2+1),7/22/2024 20:15,04h 30m,7/23/2024 0:45,4.3,608,24
2621,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,BRS Travels,A/C Seater / Sleeper (2+1),7/22/2024 21:00,05h 00m,7/23/2024 2:00,3.3,550,28
2622,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,November Travels,A/C Seater / Sleeper (2+1),7/22/2024 19:00,05h 55m,7/23/2024 0:55,4.2,595,27
2623,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Nagashree Travels,NON A/C Sleeper (2+1),7/22/2024 23:00,04h 45m,7/23/2024 3:45,4.1,750,22
2624,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Go Tour Travels and Holidays,A/C Sleeper (2+1),7/22/2024 23:00,03h 15m,7/23/2024 2:15,4.5,899,25
2625,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),7/22/2024 23:00,04h 00m,7/23/2024 3:00,4.4,849,26
2626,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Highline Transports,VE A/C Sleeper (2+1),7/22/2024 21:50,03h 00m,7/23/2024 0:50,3.9,800,17
2627,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,OVR Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 20:00,07h 00m,7/23/2024 3:00,3.3,650,50
2628,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Sri Durgamba Travels - R No 15,Non A/C Seater / Sleeper (2+1),7/22/2024 22:30,04h 30m,7/23/2024 3:00,3.4,650,37
2629,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,DHANUNJAYA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),7/22/2024 20:30,04h 20m,7/23/2024 0:50,3.5,499,33
2630,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Sugama Tourist,Non A/C Seater / Sleeper (2+1),7/22/2024 22:30,04h 00m,7/23/2024 2:30,4,600,26
2631,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Tranzindia Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 21:30,04h 30m,7/23/2024 2:00,2.5,500,21
2632,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),7/22/2024 13:00,03h 30m,7/22/2024 16:30,3,800,41
2633,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),7/22/2024 23:59,03h 01m,7/23/2024 3:00,2.8,800,33
2634,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,IntrCity SmartBus,AC Sleeper (2+1),7/22/2024 21:20,05h 45m,7/23/2024 3:05,3,765,28
2635,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Yolo Bus,Bharat Benz A/C Sleeper (2+1),7/22/2024 18:00,05h 18m,7/22/2024 23:18,3,930,26
2636,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,S.L Travels,NON A/C Sleeper (2+1),7/22/2024 18:50,04h 45m,7/22/2024 23:35,2.4,750,15
2637,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),7/22/2024 20:00,04h 45m,7/23/2024 0:45,2.6,510,16
2638,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,AVM Tours And Travels,Non A/C Seater / Sleeper (2+1),7/22/2024 20:00,05h 35m,7/23/2024 1:35,2.1,499,25
2639,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),7/22/2024 21:35,05h 25m,7/23/2024 3:00,2.5,849,23
2640,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),7/22/2024 14:45,03h 45m,7/22/2024 18:30,1,899,41
2641,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,KSM Roadways,Bharat Benz A/C Sleeper (2+1),7/22/2024 21:30,03h 15m,7/23/2024 0:45,4.7,1399,25
2642,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,KSM Roadways,A/C Volvo B11R Multi-Axle Sleeper (2+1),7/22/2024 21:00,04h 25m,7/23/2024 1:25,4.7,1799,24
2643,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur,KSM Roadways,Bharat Benz A/C Sleeper (2+1),7/22/2024 22:15,03h 50m,7/23/2024 2:05,4.7,1399,27
